machine_id,status,temperature,vibration,rpm,timestamp,cumulative_hours,daily_hours
9,running,107.04,0.9,279,2025-04-28 20:16:45,700.95,0.06
10,running,60,0.9,9,2025-04-28 20:16:45,692.4,0.07
1,running,145.01,0.69,0,2025-04-28 20:16:55,748.3,0.05
2,idle,60.0,0.2,0,2025-04-28 20:16:55,729.56,0.07
3,running,158.04,0.16,0,2025-04-28 20:16:55,744.99,0.07
4,running,88.57,0.26,0,2025-04-28 20:16:55,778.99,0.07
5,running,179.04,0.9,2824,2025-04-28 20:16:55,689.43,0.06
6,running,233.78,0.9,869,2025-04-28 20:16:55,766.51,0.07
7,running,108.97,0.41,1184,2025-04-28 20:16:55,675.85,0.07
8,running,96.36,0.9,0,2025-04-28 20:16:55,671.87,0.06
9,running,141.86,0.9,615,2025-04-28 20:16:55,700.96,0.07
10,running,60,0.9,379,2025-04-28 20:16:55,692.4,0.07
1,running,212.15,0.74,0,2025-04-28 20:17:05,748.31,0.06
2,idle,60.0,0.2,0,2025-04-28 20:17:05,729.56,0.07
3,running,194.96,0.36,0,2025-04-28 20:17:05,744.99,0.07
4,running,109.66,0.76,702,2025-04-28 20:17:05,778.99,0.07
5,running,206.12,0.9,2650,2025-04-28 20:17:05,689.44,0.07
6,running,183.86,0.9,533,2025-04-28 20:17:05,766.51,0.07
7,running,153.95,0.63,2107,2025-04-28 20:17:05,675.85,0.07
8,idle,60.0,0.2,0,2025-04-28 20:17:05,671.87,0.06
9,idle,60.0,0.2,0,2025-04-28 20:17:05,700.96,0.07
10,running,95.98,0.9,0,2025-04-28 20:17:05,692.4,0.07
1,running,284.95,0.9,327,2025-04-28 20:17:15,748.31,0.06
2,running,79.85,0.21,0,2025-04-28 20:17:15,729.56,0.07
3,running,253.4,0.67,0,2025-04-28 20:17:15,744.99,0.07
4,running,150.35,0.87,1324,2025-04-28 20:17:15,778.99,0.07
5,running,198.63,0.9,2735,2025-04-28 20:17:15,689.44,0.07
6,running,270.4,0.86,228,2025-04-28 20:17:15,766.51,0.07
7,running,155.16,0.59,3032,2025-04-28 20:17:15,675.85,0.07
8,running,93.08,0.66,533,2025-04-28 20:17:15,671.88,0.07
9,idle,60.0,0.2,0,2025-04-28 20:17:15,700.96,0.07
10,running,81.11,0.9,589,2025-04-28 20:17:15,692.4,0.07
1,running,300,0.9,0,2025-04-28 20:17:25,748.31,0.06
2,running,92.65,0.21,0,2025-04-28 20:17:25,729.56,0.07
3,running,300,0.9,897,2025-04-28 20:17:25,745.0,0.08
4,running,236.37,0.9,1013,2025-04-28 20:17:25,778.99,0.07
5,running,246.32,0.9,3320,2025-04-28 20:17:25,689.44,0.07
6,idle,60.0,0.2,0,2025-04-28 20:17:25,766.51,0.07
7,running,154.06,0.65,3540,2025-04-28 20:17:25,675.85,0.07
8,running,62.08,0.63,284,2025-04-28 20:17:25,671.88,0.07
9,error,60.0,0.2,0,2025-04-28 20:17:25,700.96,0.07
10,running,84.53,0.9,78,2025-04-28 20:17:25,692.41,0.08
1,running,300,0.9,0,2025-04-28 20:17:35,748.32,0.07
2,running,89.51,0.43,916,2025-04-28 20:17:35,729.57,0.08
3,running,274.75,0.9,1465,2025-04-28 20:17:35,745.0,0.08
4,running,192.65,0.9,551,2025-04-28 20:17:35,779.0,0.08
5,idle,60.0,0.2,0,2025-04-28 20:17:35,689.44,0.07
6,idle,60.0,0.2,0,2025-04-28 20:17:35,766.51,0.07
7,running,195.09,0.61,3315,2025-04-28 20:17:35,675.86,0.08
8,running,75.63,0.9,0,2025-04-28 20:17:35,671.88,0.07
9,running,60,0.23,791,2025-04-28 20:17:35,700.96,0.07
10,idle,60.0,0.2,0,2025-04-28 20:17:35,692.41,0.08
1,running,271.61,0.9,52,2025-04-28 20:17:45,748.32,0.07
2,error,60.0,0.2,0,2025-04-28 20:17:45,729.57,0.08
3,running,295.3,0.9,2018,2025-04-28 20:17:45,745.0,0.08
4,running,270.43,0.9,853,2025-04-28 20:17:45,779.0,0.08
5,running,60,0.27,728,2025-04-28 20:17:45,689.44,0.07
6,running,158.1,0.3,941,2025-04-28 20:17:45,766.52,0.08
7,running,191.97,0.88,4273,2025-04-28 20:17:45,675.86,0.08
8,running,128.35,0.9,27,2025-04-28 20:17:45,671.88,0.07
9,running,60,0.59,425,2025-04-28 20:17:45,700.96,0.07
10,idle,60.0,0.2,0,2025-04-28 20:17:45,692.41,0.08
1,idle,60.0,0.2,0,2025-04-28 20:17:55,748.32,0.07
2,idle,60.0,0.2,0,2025-04-28 20:17:55,729.57,0.08
3,running,283.18,0.9,2103,2025-04-28 20:17:55,745.01,0.09
4,idle,60.0,0.2,0,2025-04-28 20:17:55,779.0,0.08
5,running,60,0.46,1457,2025-04-28 20:17:55,689.45,0.08
6,running,197.95,0.38,605,2025-04-28 20:17:55,766.52,0.08
7,running,168.21,0.9,4143,2025-04-28 20:17:55,675.86,0.08
8,running,144.42,0.9,0,2025-04-28 20:17:55,671.89,0.08
9,running,126.5,0.78,503,2025-04-28 20:17:55,700.96,0.07
10,running,114.17,0.28,0,2025-04-28 20:17:55,692.41,0.08
1,running,60,0.39,0,2025-04-28 20:18:05,748.32,0.07
2,running,60,0.3,0,2025-04-28 20:18:05,729.57,0.08
3,running,300,0.9,1125,2025-04-28 20:18:05,745.01,0.09
4,idle,60.0,0.2,0,2025-04-28 20:18:05,779.0,0.08
5,running,144.75,0.9,2167,2025-04-28 20:18:05,689.45,0.08
6,running,278.77,0.47,1198,2025-04-28 20:18:05,766.52,0.08
7,running,205.85,0.9,4599,2025-04-28 20:18:05,675.87,0.09
8,running,131.97,0.9,0,2025-04-28 20:18:05,671.89,0.08
9,running,196.14,0.9,1076,2025-04-28 20:18:05,700.97,0.08
10,running,207.82,0.58,0,2025-04-28 20:18:05,692.41,0.08
1,running,61.77,0.63,820,2025-04-28 20:18:15,748.32,0.07
2,running,156.32,0.64,345,2025-04-28 20:18:15,729.57,0.08
3,running,300,0.9,215,2025-04-28 20:18:15,745.01,0.09
4,running,60,0.29,277,2025-04-28 20:18:15,779.0,0.08
5,running,103.08,0.9,2068,2025-04-28 20:18:15,689.45,0.08
6,running,240.72,0.53,1497,2025-04-28 20:18:15,766.53,0.09
7,running,244.88,0.9,4423,2025-04-28 20:18:15,675.87,0.09
8,running,129.74,0.9,0,2025-04-28 20:18:15,671.89,0.08
9,running,184.79,0.9,934,2025-04-28 20:18:15,700.97,0.08
10,running,268.87,0.9,0,2025-04-28 20:18:15,692.42,0.09
1,running,60,0.74,118,2025-04-28 20:18:25,748.33,0.08
2,running,195.66,0.9,305,2025-04-28 20:18:25,729.58,0.09
3,running,296.33,0.9,0,2025-04-28 20:18:25,745.01,0.09
4,idle,60.0,0.2,0,2025-04-28 20:18:25,779.0,0.08
5,running,101.65,0.87,1573,2025-04-28 20:18:25,689.46,0.09
6,running,209.87,0.54,2255,2025-04-28 20:18:25,766.53,0.09
7,running,300,0.9,4590,2025-04-28 20:18:25,675.87,0.09
8,running,91.16,0.9,480,2025-04-28 20:18:25,671.9,0.09
9,running,249.36,0.9,1782,2025-04-28 20:18:25,700.97,0.08
10,running,300,0.9,0,2025-04-28 20:18:25,692.42,0.09
1,running,60,0.9,0,2025-04-28 20:18:35,748.33,0.08
2,running,270.72,0.9,1231,2025-04-28 20:18:35,729.58,0.09
3,running,300,0.9,149,2025-04-28 20:18:35,745.02,0.1
4,running,62.47,0.3,0,2025-04-28 20:18:35,779.01,0.09
5,idle,60.0,0.2,0,2025-04-28 20:18:35,689.46,0.09
6,idle,60.0,0.2,0,2025-04-28 20:18:35,766.53,0.09
7,running,300,0.9,3805,2025-04-28 20:18:35,675.87,0.09
8,error,60.0,0.2,0,2025-04-28 20:18:35,671.9,0.09
9,running,300,0.9,2651,2025-04-28 20:18:35,700.98,0.09
10,running,297.23,0.9,925,2025-04-28 20:18:35,692.42,0.09
1,idle,60.0,0.2,0,2025-04-28 20:18:45,748.33,0.08
2,running,300,0.9,1854,2025-04-28 20:18:45,729.58,0.09
3,running,300,0.9,433,2025-04-28 20:18:45,745.02,0.1
4,running,65.82,0.29,0,2025-04-28 20:18:45,779.01,0.09
5,running,60,0.57,0,2025-04-28 20:18:45,689.46,0.09
6,running,123.88,0.27,0,2025-04-28 20:18:45,766.53,0.09
7,running,300,0.9,3587,2025-04-28 20:18:45,675.88,0.1
8,running,152.68,0.42,860,2025-04-28 20:18:45,671.9,0.09
9,running,300,0.9,2557,2025-04-28 20:18:45,700.98,0.09
10,running,300,0.9,1111,2025-04-28 20:18:45,692.42,0.09
1,running,147.68,0.2,903,2025-04-28 20:18:55,748.33,0.08
2,running,300,0.9,1601,2025-04-28 20:18:55,729.58,0.09
3,idle,60.0,0.2,0,2025-04-28 20:18:55,745.02,0.1
4,idle,60.0,0.2,0,2025-04-28 20:18:55,779.01,0.09
5,running,101.25,0.79,294,2025-04-28 20:18:55,689.46,0.09
6,running,198.36,0.32,934,2025-04-28 20:18:55,766.53,0.09
7,running,300,0.9,3461,2025-04-28 20:18:55,675.88,0.1
8,running,136.63,0.85,471,2025-04-28 20:18:55,671.9,0.09
9,idle,60.0,0.2,0,2025-04-28 20:18:55,700.98,0.09
10,running,300,0.9,119,2025-04-28 20:18:55,692.43,0.1
1,running,173.78,0.48,1585,2025-04-28 20:19:05,748.34,0.09
2,running,300,0.9,1452,2025-04-28 20:19:05,729.59,0.1
3,running,60,0.3,925,2025-04-28 20:19:05,745.02,0.1
4,running,100.91,0.47,0,2025-04-28 20:19:05,779.01,0.09
5,running,74.5,0.9,0,2025-04-28 20:19:05,689.46,0.09
6,running,226.01,0.5,817,2025-04-28 20:19:05,766.54,0.1
7,running,300,0.9,3841,2025-04-28 20:19:05,675.88,0.1
8,running,138.5,0.86,593,2025-04-28 20:19:05,671.9,0.09
9,running,76.23,0.65,163,2025-04-28 20:19:05,700.98,0.09
10,running,300,0.9,1100,2025-04-28 20:19:05,692.43,0.1
1,error,60.0,0.2,0,2025-04-28 20:19:15,748.34,0.09
2,running,300,0.9,1015,2025-04-28 20:19:15,729.59,0.1
3,running,60,0.36,1558,2025-04-28 20:19:15,745.02,0.11
4,running,168.08,0.76,0,2025-04-28 20:19:15,779.01,0.09
5,running,60,0.9,604,2025-04-28 20:19:15,689.47,0.1
6,idle,60.0,0.2,0,2025-04-28 20:19:15,766.54,0.1
7,running,286.9,0.9,2946,2025-04-28 20:19:15,675.88,0.11
8,running,94.56,0.9,134,2025-04-28 20:19:15,671.91,0.1
9,error,60.0,0.2,0,2025-04-28 20:19:15,700.98,0.09
10,running,300,0.9,489,2025-04-28 20:19:15,692.43,0.1
1,running,70.03,0.45,0,2025-04-28 20:19:25,748.34,0.09
2,error,60.0,0.2,0,2025-04-28 20:19:25,729.59,0.1
3,running,115.83,0.83,1392,2025-04-28 20:19:25,745.03,0.11
4,running,215.54,0.9,0,2025-04-28 20:19:25,779.02,0.1
5,running,60,0.9,1480,2025-04-28 20:19:25,689.47,0.1
6,running,138.88,0.16,0,2025-04-28 20:19:25,766.54,0.1
7,running,242.84,0.9,3190,2025-04-28 20:19:25,675.89,0.11
8,running,157.96,0.9,0,2025-04-28 20:19:25,671.91,0.1
9,running,60.26,0.68,0,2025-04-28 20:19:25,700.98,0.09
10,running,256.39,0.88,0,2025-04-28 20:19:25,692.43,0.11
1,running,60,0.72,0,2025-04-28 20:19:35,748.34,0.09
2,running,60,0.53,0,2025-04-28 20:19:35,729.59,0.1
3,running,149.32,0.78,1519,2025-04-28 20:19:35,745.03,0.11
4,idle,60.0,0.2,0,2025-04-28 20:19:35,779.02,0.1
5,running,76.95,0.9,2007,2025-04-28 20:19:35,689.47,0.1
6,error,60.0,0.2,0,2025-04-28 20:19:35,766.54,0.1
7,idle,60.0,0.2,0,2025-04-28 20:19:35,675.89,0.11
8,running,223.67,0.9,881,2025-04-28 20:19:35,671.91,0.1
9,running,138.97,0.9,0,2025-04-28 20:19:35,700.99,0.1
10,running,295.24,0.9,283,2025-04-28 20:19:35,692.44,0.11
1,running,60,0.76,191,2025-04-28 20:19:45,748.34,0.09
2,idle,60.0,0.2,0,2025-04-28 20:19:45,729.59,0.1
3,idle,60.0,0.2,0,2025-04-28 20:19:45,745.03,0.11
4,running,142.39,0.54,0,2025-04-28 20:19:45,779.02,0.1
5,running,101.58,0.9,2719,2025-04-28 20:19:45,689.47,0.11
6,idle,60.0,0.2,0,2025-04-28 20:19:45,766.54,0.1
7,running,60,0.21,13,2025-04-28 20:19:45,675.89,0.11
8,running,300,0.9,187,2025-04-28 20:19:45,671.91,0.11
9,running,231.6,0.9,336,2025-04-28 20:19:45,700.99,0.1
10,running,287.26,0.9,0,2025-04-28 20:19:45,692.44,0.11
1,idle,60.0,0.2,0,2025-04-28 20:19:55,748.34,0.09
2,idle,60.0,0.2,0,2025-04-28 20:19:55,729.59,0.1
3,running,105.68,0.64,0,2025-04-28 20:19:55,745.03,0.11
4,running,199.57,0.81,295,2025-04-28 20:19:55,779.02,0.1
5,running,170.92,0.9,2641,2025-04-28 20:19:55,689.48,0.11
6,running,83.23,0.64,0,2025-04-28 20:19:55,766.54,0.1
7,running,89.81,0.54,0,2025-04-28 20:19:55,675.89,0.11
8,running,290.04,0.9,0,2025-04-28 20:19:55,671.92,0.11
9,running,183.11,0.9,660,2025-04-28 20:19:55,700.99,0.1
10,running,300,0.9,57,2025-04-28 20:19:55,692.44,0.11
1,running,60,0.62,119,2025-04-28 20:20:05,748.35,0.1
2,idle,60.0,0.2,0,2025-04-28 20:20:05,729.59,0.1
3,idle,60.0,0.2,0,2025-04-28 20:20:05,745.03,0.11
4,running,214.67,0.89,398,2025-04-28 20:20:05,779.02,0.11
5,running,194.79,0.9,3367,2025-04-28 20:20:05,689.48,0.11
6,running,68.55,0.9,141,2025-04-28 20:20:05,766.54,0.11
7,running,145.08,0.65,198,2025-04-28 20:20:05,675.9,0.12
8,running,300,0.88,0,2025-04-28 20:20:05,671.92,0.11
9,running,215.6,0.9,1520,2025-04-28 20:20:05,700.99,0.11
10,idle,60.0,0.2,0,2025-04-28 20:20:05,692.44,0.11
1,running,84.55,0.87,0,2025-04-28 20:20:15,748.35,0.1
2,running,60,0.65,0,2025-04-28 20:20:15,729.59,0.11
3,running,60,0.35,0,2025-04-28 20:20:15,745.04,0.12
4,running,199.79,0.87,155,2025-04-28 20:20:15,779.03,0.11
5,error,60.0,0.2,0,2025-04-28 20:20:15,689.48,0.11
6,running,129.02,0.9,0,2025-04-28 20:20:15,766.55,0.11
7,running,104.07,0.81,335,2025-04-28 20:20:15,675.9,0.12
8,running,300,0.9,0,2025-04-28 20:20:15,671.92,0.11
9,running,258.6,0.9,1997,2025-04-28 20:20:15,701.0,0.11
10,running,60,0.59,569,2025-04-28 20:20:15,692.45,0.12
1,running,142.09,0.84,0,2025-04-28 20:20:25,748.35,0.1
2,running,102.42,0.9,456,2025-04-28 20:20:25,729.6,0.11
3,running,158.6,0.66,0,2025-04-28 20:20:25,745.04,0.12
4,idle,60.0,0.2,0,2025-04-28 20:20:25,779.03,0.11
5,running,120.43,0.51,4,2025-04-28 20:20:25,689.48,0.11
6,running,207.2,0.9,157,2025-04-28 20:20:25,766.55,0.11
7,running,140.42,0.9,0,2025-04-28 20:20:25,675.9,0.12
8,running,272.18,0.89,0,2025-04-28 20:20:25,671.93,0.12
9,running,300,0.9,2189,2025-04-28 20:20:25,701.0,0.11
10,running,60,0.65,0,2025-04-28 20:20:25,692.45,0.12
1,running,171.42,0.85,0,2025-04-29 09:53:23,748.35,0.0
2,error,60.0,0.2,0,2025-04-29 09:53:23,729.6,0.11
3,running,155.75,0.75,501,2025-04-29 09:53:23,745.04,0.0
4,running,116.68,0.63,519,2025-04-29 09:53:23,779.03,0.0
5,idle,60.0,0.2,0,2025-04-29 09:53:23,689.48,0.11
6,running,300,0.9,0,2025-04-29 09:53:23,766.55,0.0
7,running,137.74,0.9,0,2025-04-29 09:53:23,675.9,0.0
8,running,257.47,0.9,0,2025-04-29 09:53:23,671.93,0.0
9,running,300,0.9,3011,2025-04-29 09:53:23,701.0,0.0
10,running,81.38,0.9,0,2025-04-29 09:53:23,692.45,0.0
1,running,227.24,0.9,547,2025-04-29 09:53:33,748.36,0.01
2,error,60.0,0.2,0,2025-04-29 09:53:33,729.6,0.11
3,running,132.32,0.9,57,2025-04-29 09:53:33,745.05,0.01
4,idle,60.0,0.2,0,2025-04-29 09:53:33,779.03,0.0
5,running,60,0.24,889,2025-04-29 09:53:33,689.48,0.0
6,running,300,0.9,0,2025-04-29 09:53:33,766.56,0.01
7,idle,60.0,0.2,0,2025-04-29 09:53:33,675.9,0.0
8,running,232.54,0.9,0,2025-04-29 09:53:33,671.94,0.01
9,running,300,0.9,3038,2025-04-29 09:53:33,701.01,0.01
10,running,78.26,0.9,0,2025-04-29 09:53:33,692.46,0.01
1,running,191.49,0.9,185,2025-04-29 09:53:43,748.36,0.01
2,running,100.19,0.37,0,2025-04-29 09:53:43,729.6,0.0
3,running,209.91,0.9,0,2025-04-29 09:53:43,745.05,0.01
4,running,123.59,0.6,719,2025-04-29 09:53:43,779.04,0.01
5,running,60,0.6,1309,2025-04-29 09:53:43,689.49,0.01
6,running,282.83,0.9,0,2025-04-29 09:53:43,766.56,0.01
7,running,113.75,0.5,546,2025-04-29 09:53:43,675.91,0.01
8,running,300,0.9,0,2025-04-29 09:53:43,671.94,0.01
9,running,300,0.9,3532,2025-04-29 09:53:43,701.01,0.01
10,running,153.57,0.9,990,2025-04-29 09:53:43,692.46,0.01
1,running,278.4,0.9,9,2025-04-29 09:53:53,748.36,0.01
2,idle,60.0,0.2,0,2025-04-29 09:53:53,729.6,0.0
3,running,221.29,0.9,616,2025-04-29 09:53:53,745.05,0.01
4,running,212.42,0.9,774,2025-04-29 09:53:53,779.04,0.01
5,running,60,0.9,1357,2025-04-29 09:53:53,689.49,0.01
6,running,285.36,0.89,674,2025-04-29 09:53:53,766.56,0.01
7,running,83.14,0.5,962,2025-04-29 09:53:53,675.91,0.01
8,idle,60.0,0.2,0,2025-04-29 09:53:53,671.94,0.01
9,error,60.0,0.2,0,2025-04-29 09:53:53,701.01,0.01
10,running,178.04,0.9,720,2025-04-29 09:53:53,692.46,0.01
1,running,300,0.9,550,2025-04-29 09:54:03,748.36,0.01
2,running,121.71,0.65,0,2025-04-29 09:54:03,729.61,0.01
3,running,245.73,0.9,1570,2025-04-29 09:54:03,745.05,0.01
4,running,180.49,0.9,1554,2025-04-29 09:54:03,779.04,0.01
5,running,133.17,0.9,1907,2025-04-29 09:54:03,689.49,0.01
6,idle,60.0,0.2,0,2025-04-29 09:54:03,766.56,0.01
7,running,102.79,0.79,1942,2025-04-29 09:54:03,675.91,0.01
8,running,92.4,0.55,657,2025-04-29 09:54:03,671.94,0.01
9,running,127.97,0.32,0,2025-04-29 09:54:03,701.01,0.01
10,running,200.78,0.9,646,2025-04-29 09:54:03,692.46,0.01
1,running,278.61,0.9,962,2025-04-29 09:54:13,748.37,0.02
2,running,197.98,0.61,230,2025-04-29 09:54:13,729.61,0.01
3,running,300,0.9,996,2025-04-29 09:54:13,745.06,0.02
4,running,155.38,0.87,1759,2025-04-29 09:54:13,779.04,0.01
5,running,165.5,0.9,2020,2025-04-29 09:54:13,689.49,0.01
6,running,60,0.26,0,2025-04-29 09:54:13,766.56,0.01
7,running,62.7,0.78,1784,2025-04-29 09:54:13,675.91,0.01
8,running,158.07,0.9,193,2025-04-29 09:54:13,671.94,0.01
9,error,60.0,0.2,0,2025-04-29 09:54:13,701.01,0.01
10,running,159.29,0.9,0,2025-04-29 09:54:13,692.47,0.02
1,running,283.65,0.9,64,2025-04-29 09:54:23,748.37,0.02
2,running,207.92,0.79,355,2025-04-29 09:54:23,729.61,0.01
3,running,300,0.9,788,2025-04-29 09:54:23,745.06,0.02
4,running,110.47,0.9,2286,2025-04-29 09:54:23,779.05,0.02
5,running,233.16,0.9,2137,2025-04-29 09:54:23,689.5,0.02
6,running,92.15,0.46,650,2025-04-29 09:54:23,766.57,0.02
7,idle,60.0,0.2,0,2025-04-29 09:54:23,675.91,0.01
8,idle,60.0,0.2,0,2025-04-29 09:54:23,671.94,0.01
9,running,96.99,0.38,669,2025-04-29 09:54:23,701.01,0.01
10,idle,60.0,0.2,0,2025-04-29 09:54:23,692.47,0.02
1,running,258.84,0.9,771,2025-04-29 09:54:33,748.37,0.02
2,running,160.45,0.82,904,2025-04-29 09:54:33,729.61,0.01
3,running,300,0.9,1162,2025-04-29 09:54:33,745.06,0.02
4,running,140.96,0.9,2623,2025-04-29 09:54:33,779.05,0.02
5,running,200.12,0.9,2846,2025-04-29 09:54:33,689.5,0.02
6,idle,60.0,0.2,0,2025-04-29 09:54:33,766.57,0.02
7,running,116.84,0.58,0,2025-04-29 09:54:33,675.92,0.02
8,running,121.07,0.36,641,2025-04-29 09:54:33,671.95,0.02
9,error,60.0,0.2,0,2025-04-29 09:54:33,701.01,0.01
10,running,144.23,0.39,0,2025-04-29 09:54:33,692.47,0.02
1,running,226.23,0.9,975,2025-04-29 09:54:43,748.37,0.03
2,running,253.26,0.9,1490,2025-04-29 09:54:43,729.62,0.02
3,idle,60.0,0.2,0,2025-04-29 09:54:43,745.06,0.02
4,running,131.5,0.9,3069,2025-04-29 09:54:43,779.05,0.02
5,running,241.99,0.9,3472,2025-04-29 09:54:43,689.5,0.02
6,idle,60.0,0.2,0,2025-04-29 09:54:43,766.57,0.02
7,error,60.0,0.2,0,2025-04-29 09:54:43,675.92,0.02
8,running,130.46,0.57,1513,2025-04-29 09:54:43,671.95,0.02
9,idle,60.0,0.2,0,2025-04-29 09:54:43,701.01,0.01
10,running,115.1,0.56,503,2025-04-29 09:54:43,692.47,0.02
1,running,300,0.9,1903,2025-04-29 09:54:53,748.38,0.03
2,running,259.15,0.9,712,2025-04-29 09:54:53,729.62,0.02
3,running,128.48,0.3,0,2025-04-29 09:54:53,745.06,0.03
4,running,227.81,0.9,2092,2025-04-29 09:54:53,779.05,0.03
5,running,300,0.9,3775,2025-04-29 09:54:53,689.5,0.03
6,running,112.83,0.3,0,2025-04-29 09:54:53,766.57,0.02
7,running,60.14,0.54,93,2025-04-29 09:54:53,675.92,0.02
8,running,113.3,0.61,1062,2025-04-29 09:54:53,671.95,0.02
9,running,111.05,0.21,402,2025-04-29 09:54:53,701.02,0.02
10,running,194.9,0.9,652,2025-04-29 09:54:53,692.47,0.03
1,running,276.85,0.9,1810,2025-04-29 09:55:03,748.38,0.03
2,running,300,0.9,498,2025-04-29 09:55:03,729.62,0.02
3,running,115.15,0.79,0,2025-04-29 09:55:03,745.07,0.03
4,running,258.04,0.9,1633,2025-04-29 09:55:03,779.06,0.03
5,running,297.87,0.88,3102,2025-04-29 09:55:03,689.51,0.03
6,idle,60.0,0.2,0,2025-04-29 09:55:03,766.57,0.02
7,error,60.0,0.2,0,2025-04-29 09:55:03,675.92,0.02
8,running,104.86,0.9,82,2025-04-29 09:55:03,671.95,0.03
9,running,143.69,0.64,1001,2025-04-29 09:55:03,701.02,0.02
10,running,238.44,0.9,309,2025-04-29 09:55:03,692.48,0.03
1,running,300,0.9,922,2025-04-29 09:55:13,748.38,0.03
2,running,288.92,0.9,1117,2025-04-29 09:55:13,729.62,0.03
3,running,79.04,0.9,543,2025-04-29 09:55:13,745.07,0.03
4,running,255.66,0.9,1605,2025-04-29 09:55:13,779.06,0.03
5,running,261.56,0.9,2376,2025-04-29 09:55:13,689.51,0.03
6,running,70.27,0.64,0,2025-04-29 09:55:13,766.57,0.02
7,running,111.51,0.61,990,2025-04-29 09:55:13,675.92,0.02
8,running,153.49,0.9,415,2025-04-29 09:55:13,671.96,0.03
9,running,111.65,0.65,981,2025-04-29 09:55:13,701.02,0.02
10,running,300,0.9,1080,2025-04-29 09:55:13,692.48,0.03
1,running,300,0.9,54,2025-04-29 09:55:23,748.39,0.04
2,running,300,0.9,1480,2025-04-29 09:55:23,729.63,0.03
3,running,154.66,0.9,1433,2025-04-29 09:55:23,745.07,0.03
4,running,224.64,0.9,1184,2025-04-29 09:55:23,779.06,0.03
5,error,60.0,0.2,0,2025-04-29 09:55:23,689.51,0.03
6,running,141.73,0.9,0,2025-04-29 09:55:23,766.57,0.03
7,error,60.0,0.2,0,2025-04-29 09:55:23,675.92,0.02
8,running,236.99,0.9,45,2025-04-29 09:55:23,671.96,0.03
9,running,208.68,0.8,926,2025-04-29 09:55:23,701.02,0.03
10,running,300,0.9,1492,2025-04-29 09:55:23,692.48,0.03
1,running,300,0.9,0,2025-04-29 09:55:33,748.39,0.04
2,running,289.73,0.9,1998,2025-04-29 09:55:33,729.63,0.03
3,running,206.81,0.9,938,2025-04-29 09:55:33,745.08,0.04
4,running,259.83,0.9,1807,2025-04-29 09:55:33,779.07,0.04
5,running,60,0.17,0,2025-04-29 09:55:33,689.51,0.03
6,idle,60.0,0.2,0,2025-04-29 09:55:33,766.57,0.03
7,running,151.96,0.17,0,2025-04-29 09:55:33,675.92,0.03
8,idle,60.0,0.2,0,2025-04-29 09:55:33,671.96,0.03
9,running,226.74,0.87,1265,2025-04-29 09:55:33,701.03,0.03
10,running,300,0.9,1486,2025-04-29 09:55:33,692.49,0.04
1,running,264.35,0.9,0,2025-04-29 09:55:43,748.39,0.04
2,idle,60.0,0.2,0,2025-04-29 09:55:43,729.63,0.03
3,idle,60.0,0.2,0,2025-04-29 09:55:43,745.08,0.04
4,running,300,0.9,1563,2025-04-29 09:55:43,779.07,0.04
5,running,60,0.14,0,2025-04-29 09:55:43,689.52,0.04
6,running,60,0.41,0,2025-04-29 09:55:43,766.58,0.03
7,running,129.4,0.21,962,2025-04-29 09:55:43,675.93,0.03
8,running,60,0.57,415,2025-04-29 09:55:43,671.96,0.03
9,running,266.43,0.9,1718,2025-04-29 09:55:43,701.03,0.03
10,running,300,0.9,2170,2025-04-29 09:55:43,692.49,0.04
1,running,300,0.9,0,2025-04-29 09:55:53,748.39,0.04
2,running,101.45,0.57,0,2025-04-29 09:55:53,729.63,0.03
3,error,60.0,0.2,0,2025-04-29 09:55:53,745.08,0.04
4,running,300,0.87,1388,2025-04-29 09:55:53,779.07,0.04
5,running,131.92,0.39,8,2025-04-29 09:55:53,689.52,0.04
6,running,117.06,0.68,829,2025-04-29 09:55:53,766.58,0.03
7,running,178.39,0.51,413,2025-04-29 09:55:53,675.93,0.03
8,running,61.64,0.66,65,2025-04-29 09:55:53,671.97,0.04
9,running,220.14,0.9,1838,2025-04-29 09:55:53,701.03,0.03
10,idle,60.0,0.2,0,2025-04-29 09:55:53,692.49,0.04
1,running,300,0.9,0,2025-04-29 09:56:03,748.4,0.05
2,running,126.71,0.9,0,2025-04-29 09:56:03,729.64,0.04
3,running,117.29,0.24,0,2025-04-29 09:56:03,745.08,0.04
4,running,300,0.9,1034,2025-04-29 09:56:03,779.07,0.04
5,running,85.19,0.39,973,2025-04-29 09:56:03,689.52,0.04
6,running,144.4,0.9,231,2025-04-29 09:56:03,766.58,0.03
7,running,253.23,0.61,23,2025-04-29 09:56:03,675.93,0.03
8,running,60,0.74,305,2025-04-29 09:56:03,671.97,0.04
9,running,195.14,0.9,2085,2025-04-29 09:56:03,701.04,0.04
10,running,107.07,0.16,958,2025-04-29 09:56:03,692.49,0.04
1,error,60.0,0.2,0,2025-04-29 09:56:13,748.4,0.05
2,running,107.2,0.87,753,2025-04-29 09:56:13,729.64,0.04
3,running,159.15,0.48,0,2025-04-29 09:56:13,745.08,0.04
4,running,300,0.9,1544,2025-04-29 09:56:13,779.08,0.05
5,running,149.16,0.58,935,2025-04-29 09:56:13,689.52,0.04
6,running,144.79,0.9,583,2025-04-29 09:56:13,766.59,0.04
7,running,213.67,0.82,784,2025-04-29 09:56:13,675.94,0.04
